like_id,user_id,post_id,post_author_id,created_at,period,same_cluster_as_author
l0000377,u0200,p000043,u0088,2026-04-28 21:53:34,after_policy,1
l0000378,u0087,p000043,u0088,2026-04-28 13:53:34,after_policy,1
l0000379,u0139,p000043,u0088,2026-04-28 16:20:34,after_policy,1
l0000380,u0058,p000044,u0151,2026-04-20 18:32:33,after_policy,0
l0000381,u0021,p000044,u0151,2026-04-20 17:39:33,after_policy,1
l0000382,u0229,p000044,u0151,2026-04-20 22:53:33,after_policy,1
l0000383,u0109,p000044,u0151,2026-04-20 20:51:33,after_policy,1
l0000384,u0125,p000044,u0151,2026-04-20 12:59:33,after_policy,1
l0000385,u0227,p000044,u0151,2026-04-20 15:50:33,after_policy,1
l0000386,u0151,p000044,u0151,2026-04-20 21:58:33,after_policy,1
l0000387,u0130,p000044,u0151,2026-04-20 15:29:33,after_policy,1
l0000388,u0137,p000044,u0151,2026-04-20 18:38:33,after_policy,1
l0000389,u0220,p000044,u0151,2026-04-20 22:52:33,after_policy,1
l0000390,u0310,p000044,u0151,2026-04-20 17:44:33,after_policy,1
l0000391,u0300,p000044,u0151,2026-04-20 17:21:33,after_policy,1
l0000392,u0185,p000044,u0151,2026-04-20 18:20:33,after_policy,1
l0000393,u0264,p000045,u0122,2026-04-03 13:09:32,after_policy,1
l0000394,u0250,p000045,u0122,2026-04-03 12:33:32,after_policy,1
l0000395,u0183,p000045,u0122,2026-04-03 13:09:32,after_policy,0
l0000396,u0243,p000045,u0122,2026-04-03 13:12:32,after_policy,0
l0000397,u0105,p000045,u0122,2026-04-03 09:50:32,after_policy,1
l0000398,u0122,p000045,u0122,2026-04-03 07:48:32,after_policy,1
l0000399,u0022,p000045,u0122,2026-04-03 17:49:32,after_policy,1
l0000400,u0245,p000045,u0122,2026-04-03 12:27:32,after_policy,0
l0000401,u0002,p000045,u0122,2026-04-03 18:22:32,after_policy,1
l0000402,u0169,p000045,u0122,2026-04-03 13:36:32,after_policy,1
l0000403,u0023,p000045,u0122,2026-04-03 10:14:32,after_policy,1
l0000404,u0321,p000045,u0122,2026-04-03 09:36:32,after_policy,1
l0000405,u0007,p000045,u0122,2026-04-03 09:08:32,after_policy,0
l0000406,u0149,p000045,u0122,2026-04-03 12:51:32,after_policy,1
l0000407,u0261,p000045,u0122,2026-04-03 11:23:32,after_policy,1
l0000408,u0307,p000046,u0016,2026-03-03 04:49:26,after_policy,1
l0000409,u0144,p000047,u0164,2026-03-01 11:56:09,policy_day,1
l0000410,u0154,p000047,u0164,2026-03-01 08:25:09,policy_day,1
l0000411,u0131,p000047,u0164,2026-03-01 08:37:09,policy_day,0
l0000412,u0193,p000047,u0164,2026-03-01 12:11:09,policy_day,1
l0000413,u0116,p000047,u0164,2026-03-01 03:48:09,policy_day,0
l0000414,u0305,p000047,u0164,2026-03-01 11:44:09,policy_day,1
l0000415,u0167,p000047,u0164,2026-03-01 02:12:09,policy_day,0
l0000416,u0334,p000047,u0164,2026-03-01 11:46:09,policy_day,1
l0000417,u0257,p000047,u0164,2026-03-01 08:33:09,policy_day,1
l0000418,u0286,p000047,u0164,2026-03-01 11:15:09,policy_day,1
l0000419,u0247,p000047,u0164,2026-03-01 04:35:09,policy_day,1
l0000420,u0040,p000047,u0164,2026-03-01 05:11:09,policy_day,1
l0000421,u0064,p000047,u0164,2026-03-01 09:25:09,policy_day,0
l0000422,u0351,p000047,u0164,2026-03-01 01:47:09,policy_day,1
l0000423,u0135,p000047,u0164,2026-03-01 09:30:09,policy_day,0
l0000424,u0191,p000047,u0164,2026-03-01 02:27:09,policy_day,0
l0000425,u0255,p000047,u0164,2026-03-01 10:39:09,policy_day,0
l0000426,u0136,p000047,u0164,2026-03-01 11:54:09,policy_day,1
l0000427,u0007,p000047,u0164,2026-03-01 07:37:09,policy_day,0
l0000428,u0346,p000047,u0164,2026-03-01 09:37:09,policy_day,1
l0000429,u0279,p000047,u0164,2026-03-01 02:55:09,policy_day,1
l0000430,u0109,p000047,u0164,2026-03-01 11:08:09,policy_day,1
l0000431,u0005,p000047,u0164,2026-03-01 11:21:09,policy_day,0
l0000432,u0202,p000047,u0164,2026-03-01 10:25:09,policy_day,0
l0000433,u0115,p000047,u0164,2026-03-01 11:07:09,policy_day,1
l0000434,u0354,p000047,u0164,2026-03-01 10:50:09,policy_day,0
l0000435,u0344,p000047,u0164,2026-03-01 09:24:09,policy_day,0
l0000436,u0128,p000048,u0111,2026-03-04 22:04:37,after_policy,1
l0000437,u0189,p000048,u0111,2026-03-05 05:51:37,after_policy,1
l0000438,u0020,p000048,u0111,2026-03-05 00:20:37,after_policy,1
l0000439,u0026,p000048,u0111,2026-03-04 21:50:37,after_policy,1
l0000440,u0237,p000048,u0111,2026-03-04 19:32:37,after_policy,0
l0000441,u0282,p000049,u0145,2026-04-04 06:20:15,after_policy,1
l0000442,u0329,p000049,u0145,2026-04-04 07:53:15,after_policy,1
l0000443,u0326,p000049,u0145,2026-04-04 05:12:15,after_policy,1
l0000444,u0009,p000049,u0145,2026-04-04 05:35:15,after_policy,1
l0000445,u0118,p000049,u0145,2026-04-04 04:22:15,after_policy,1
l0000446,u0310,p000049,u0145,2026-04-04 08:01:15,after_policy,1
l0000447,u0208,p000049,u0145,2026-04-04 04:06:15,after_policy,1
l0000448,u0044,p000049,u0145,2026-04-04 00:45:15,after_policy,1
l0000449,u0325,p000049,u0145,2026-04-04 05:54:15,after_policy,1
l0000450,u0244,p000050,u0312,2026-01-14 03:08:42,before_policy,1
l0000451,u0066,p000050,u0312,2026-01-14 00:38:42,before_policy,0
l0000452,u0046,p000050,u0312,2026-01-14 04:45:42,before_policy,1
l0000453,u0213,p000050,u0312,2026-01-14 08:47:42,before_policy,1
l0000454,u0032,p000050,u0312,2026-01-14 05:50:42,before_policy,0
l0000455,u0197,p000050,u0312,2026-01-14 00:13:42,before_policy,1
l0000456,u0210,p000051,u0235,2026-04-02 06:45:09,after_policy,1
l0000457,u0225,p000051,u0235,2026-04-02 05:44:09,after_policy,1
l0000458,u0308,p000051,u0235,2026-04-02 08:32:09,after_policy,0
l0000459,u0059,p000051,u0235,2026-04-02 06:25:09,after_policy,1
l0000460,u0155,p000052,u0300,2026-01-22 12:05:09,before_policy,0
l0000461,u0245,p000053,u0270,2026-02-01 19:07:05,before_policy,0
l0000462,u0055,p000053,u0270,2026-02-01 15:37:05,before_policy,1
l0000463,u0154,p000053,u0270,2026-02-01 19:59:05,before_policy,1
l0000464,u0300,p000053,u0270,2026-02-01 15:28:05,before_policy,1
l0000465,u0215,p000053,u0270,2026-02-01 17:19:05,before_policy,1
l0000466,u0138,p000053,u0270,2026-02-01 11:58:05,before_policy,0
l0000467,u0192,p000053,u0270,2026-02-01 12:15:05,before_policy,1
l0000468,u0255,p000053,u0270,2026-02-01 15:56:05,before_policy,0
l0000469,u0190,p000053,u0270,2026-02-01 17:03:05,before_policy,1
l0000470,u0049,p000053,u0270,2026-02-01 19:03:05,before_policy,0
l0000471,u0066,p000053,u0270,2026-02-01 15:22:05,before_policy,0
l0000472,u0325,p000053,u0270,2026-02-01 15:05:05,before_policy,1
l0000473,u0120,p000053,u0270,2026-02-01 20:25:05,before_policy,0
l0000474,u0174,p000053,u0270,2026-02-01 18:05:05,before_policy,1
l0000475,u0136,p000053,u0270,2026-02-01 18:29:05,before_policy,1
l0000476,u0334,p000053,u0270,2026-02-01 14:29:05,before_policy,1
l0000477,u0196,p000053,u0270,2026-02-01 23:04:05,before_policy,1
l0000478,u0100,p000053,u0270,2026-02-01 20:07:05,before_policy,1
l0000479,u0306,p000053,u0270,2026-02-01 13:44:05,before_policy,1
l0000480,u0097,p000054,u0187,2026-04-22 06:38:12,after_policy,0
l0000481,u0114,p000054,u0187,2026-04-22 09:33:12,after_policy,1
l0000482,u0048,p000054,u0187,2026-04-22 12:19:12,after_policy,1
l0000483,u0226,p000054,u0187,2026-04-22 03:16:12,after_policy,1
l0000484,u0355,p000054,u0187,2026-04-22 07:35:12,after_policy,1
l0000485,u0314,p000054,u0187,2026-04-22 14:03:12,after_policy,1
l0000486,u0124,p000054,u0187,2026-04-22 11:37:12,after_policy,1
l0000487,u0178,p000054,u0187,2026-04-22 13:57:12,after_policy,1
l0000488,u0105,p000054,u0187,2026-04-22 12:31:12,after_policy,1
l0000489,u0121,p000054,u0187,2026-04-22 12:38:12,after_policy,1
l0000490,u0091,p000054,u0187,2026-04-22 08:42:12,after_policy,1
l0000491,u0261,p000054,u0187,2026-04-22 05:46:12,after_policy,1
l0000492,u0187,p000054,u0187,2026-04-22 13:05:12,after_policy,1
l0000493,u0227,p000054,u0187,2026-04-22 09:23:12,after_policy,0
l0000494,u0281,p000054,u0187,2026-04-22 06:27:12,after_policy,1
l0000495,u0028,p000054,u0187,2026-04-22 07:47:12,after_policy,1
l0000496,u0180,p000054,u0187,2026-04-22 13:30:12,after_policy,1
l0000497,u0169,p000054,u0187,2026-04-22 06:58:12,after_policy,1
l0000498,u0191,p000054,u0187,2026-04-22 11:59:12,after_policy,1
l0000499,u0326,p000055,u0040,2026-03-28 05:10:05,after_policy,1
l0000500,u0296,p000055,u0040,2026-03-28 14:13:05,after_policy,1
l0000501,u0142,p000055,u0040,2026-03-28 13:15:05,after_policy,1
l0000502,u0109,p000055,u0040,2026-03-28 05:19:05,after_policy,1
l0000503,u0348,p000055,u0040,2026-03-28 07:26:05,after_policy,1
l0000504,u0116,p000055,u0040,2026-03-28 13:17:05,after_policy,0
l0000505,u0286,p000055,u0040,2026-03-28 12:55:05,after_policy,1
l0000506,u0055,p000055,u0040,2026-03-28 12:34:05,after_policy,1
l0000507,u0193,p000055,u0040,2026-03-28 14:23:05,after_policy,1
l0000508,u0352,p000055,u0040,2026-03-28 12:19:05,after_policy,0
l0000509,u0229,p000055,u0040,2026-03-28 05:17:05,after_policy,1
l0000510,u0216,p000055,u0040,2026-03-28 06:50:05,after_policy,1
l0000511,u0300,p000055,u0040,2026-03-28 07:04:05,after_policy,1
l0000512,u0306,p000055,u0040,2026-03-28 11:13:05,after_policy,1
l0000513,u0096,p000055,u0040,2026-03-28 12:19:05,after_policy,0
l0000514,u0057,p000055,u0040,2026-03-28 04:22:05,after_policy,1
l0000515,u0257,p000055,u0040,2026-03-28 09:13:05,after_policy,1
l0000516,u0219,p000055,u0040,2026-03-28 05:44:05,after_policy,1
l0000517,u0021,p000055,u0040,2026-03-28 03:34:05,after_policy,1
l0000518,u0077,p000055,u0040,2026-03-28 12:46:05,after_policy,1
l0000519,u0073,p000055,u0040,2026-03-28 11:44:05,after_policy,1
l0000520,u0329,p000055,u0040,2026-03-28 13:06:05,after_policy,1
l0000521,u0167,p000055,u0040,2026-03-28 07:03:05,after_policy,0
l0000522,u0224,p000055,u0040,2026-03-28 08:25:05,after_policy,1
l0000523,u0350,p000055,u0040,2026-03-28 07:08:05,after_policy,1
l0000524,u0044,p000055,u0040,2026-03-28 04:50:05,after_policy,1
l0000525,u0225,p000055,u0040,2026-03-28 04:24:05,after_policy,0
l0000526,u0119,p000055,u0040,2026-03-28 13:00:05,after_policy,1
l0000527,u0191,p000056,u0191,2026-04-28 17:09:03,after_policy,1
l0000528,u0180,p000056,u0191,2026-04-28 20:27:03,after_policy,1
l0000529,u0028,p000056,u0191,2026-04-28 17:10:03,after_policy,1
l0000530,u0054,p000056,u0191,2026-04-28 13:36:03,after_policy,0
l0000531,u0206,p000056,u0191,2026-04-28 18:25:03,after_policy,1
l0000532,u0131,p000056,u0191,2026-04-28 22:33:03,after_policy,0
l0000533,u0016,p000056,u0191,2026-04-28 22:21:03,after_policy,1
l0000534,u0281,p000056,u0191,2026-04-28 23:55:03,after_policy,1
l0000535,u0249,p000056,u0191,2026-04-28 15:16:03,after_policy,1
l0000536,u0265,p000056,u0191,2026-04-28 19:40:03,after_policy,1
l0000537,u0091,p000056,u0191,2026-04-28 21:37:03,after_policy,1
l0000538,u0205,p000056,u0191,2026-04-28 15:38:03,after_policy,1
l0000539,u0218,p000056,u0191,2026-04-28 17:03:03,after_policy,1
l0000540,u0022,p000056,u0191,2026-04-28 16:32:03,after_policy,1
l0000541,u0002,p000056,u0191,2026-04-28 16:23:03,after_policy,1
l0000542,u0342,p000056,u0191,2026-04-28 16:37:03,after_policy,1
l0000543,u0121,p000056,u0191,2026-04-28 15:10:03,after_policy,1
l0000544,u0199,p000056,u0191,2026-04-28 16:00:03,after_policy,1
l0000545,u0003,p000057,u0357,2026-01-10 03:46:52,before_policy,1
l0000546,u0131,p000057,u0357,2026-01-10 02:32:52,before_policy,1
l0000547,u0280,p000057,u0357,2026-01-09 20:22:52,before_policy,0
l0000548,u0236,p000057,u0357,2026-01-09 22:54:52,before_policy,0
l0000549,u0232,p000057,u0357,2026-01-09 23:50:52,before_policy,1
l0000550,u0197,p000058,u0204,2026-03-28 08:41:18,after_policy,0
l0000551,u0073,p000058,u0204,2026-03-28 03:58:18,after_policy,1
l0000552,u0310,p000058,u0204,2026-03-28 14:12:18,after_policy,1
l0000553,u0106,p000058,u0204,2026-03-28 08:02:18,after_policy,1
l0000554,u0150,p000058,u0204,2026-03-28 09:23:18,after_policy,0
l0000555,u0216,p000058,u0204,2026-03-28 06:44:18,after_policy,1
l0000556,u0136,p000058,u0204,2026-03-28 15:05:18,after_policy,1
l0000557,u0009,p000059,u0071,2026-03-04 17:21:48,after_policy,1
l0000558,u0248,p000059,u0071,2026-03-05 00:48:48,after_policy,1
l0000559,u0313,p000059,u0071,2026-03-05 00:36:48,after_policy,1
l0000560,u0073,p000059,u0071,2026-03-04 19:46:48,after_policy,1
l0000561,u0076,p000059,u0071,2026-03-04 17:13:48,after_policy,1
l0000562,u0279,p000060,u0118,2026-03-06 05:54:46,after_policy,1
l0000563,u0113,p000060,u0118,2026-03-06 12:13:46,after_policy,1
l0000564,u0057,p000060,u0118,2026-03-06 13:44:46,after_policy,1
l0000565,u0334,p000060,u0118,2026-03-06 11:27:46,after_policy,1
l0000566,u0203,p000060,u0118,2026-03-06 04:45:46,after_policy,1
l0000567,u0257,p000060,u0118,2026-03-06 05:45:46,after_policy,1
l0000568,u0164,p000060,u0118,2026-03-06 12:25:46,after_policy,1
l0000569,u0231,p000060,u0118,2026-03-06 13:29:46,after_policy,1
l0000570,u0215,p000061,u0215,2026-03-10 18:42:35,after_policy,1
l0000571,u0338,p000061,u0215,2026-03-10 13:14:35,after_policy,0
l0000572,u0310,p000061,u0215,2026-03-10 19:37:35,after_policy,1
l0000573,u0246,p000061,u0215,2026-03-10 09:48:35,after_policy,1
l0000574,u0279,p000061,u0215,2026-03-10 14:30:35,after_policy,1
l0000575,u0100,p000061,u0215,2026-03-10 15:16:35,after_policy,1
l0000576,u0168,p000061,u0215,2026-03-10 08:12:35,after_policy,1
l0000577,u0229,p000061,u0215,2026-03-10 09:14:35,after_policy,1
l0000578,u0134,p000061,u0215,2026-03-10 13:42:35,after_policy,1
l0000579,u0250,p000062,u0050,2026-01-27 10:57:27,before_policy,0
l0000580,u0309,p000062,u0050,2026-01-27 20:47:27,before_policy,1
l0000581,u0131,p000062,u0050,2026-01-27 14:45:27,before_policy,1
l0000582,u0107,p000062,u0050,2026-01-27 21:38:27,before_policy,1
l0000583,u0354,p000062,u0050,2026-01-27 13:30:27,before_policy,1
l0000584,u0047,p000062,u0050,2026-01-27 11:57:27,before_policy,1
l0000585,u0101,p000062,u0050,2026-01-27 15:16:27,before_policy,1
l0000586,u0321,p000062,u0050,2026-01-27 12:19:27,before_policy,0
l0000587,u0336,p000062,u0050,2026-01-27 11:33:27,before_policy,1
l0000588,u0343,p000062,u0050,2026-01-27 19:42:27,before_policy,0
l0000589,u0221,p000062,u0050,2026-01-27 11:28:27,before_policy,1
l0000590,u0012,p000062,u0050,2026-01-27 17:19:27,before_policy,1
l0000591,u0162,p000063,u0204,2026-02-03 01:47:05,before_policy,0
l0000592,u0175,p000063,u0204,2026-02-02 23:09:05,before_policy,1
l0000593,u0247,p000063,u0204,2026-02-02 19:06:05,before_policy,1
l0000594,u0120,p000063,u0204,2026-02-02 23:39:05,before_policy,0
l0000595,u0140,p000063,u0204,2026-02-03 01:12:05,before_policy,0
l0000596,u0193,p000063,u0204,2026-02-02 21:35:05,before_policy,1
l0000597,u0085,p000063,u0204,2026-02-02 16:54:05,before_policy,0
l0000598,u0073,p000063,u0204,2026-02-02 22:07:05,before_policy,1
l0000599,u0100,p000064,u0092,2026-01-04 16:32:34,before_policy,0
l0000600,u0255,p000064,u0092,2026-01-04 23:41:34,before_policy,0
l0000601,u0259,p000064,u0092,2026-01-04 13:59:34,before_policy,1
l0000602,u0233,p000064,u0092,2026-01-04 15:50:34,before_policy,0
l0000603,u0136,p000064,u0092,2026-01-04 23:45:34,before_policy,0
l0000604,u0184,p000064,u0092,2026-01-04 23:32:34,before_policy,0
l0000605,u0092,p000064,u0092,2026-01-04 15:24:34,before_policy,1
l0000606,u0304,p000064,u0092,2026-01-04 18:52:34,before_policy,1
l0000607,u0224,p000064,u0092,2026-01-04 21:00:34,before_policy,0
l0000608,u0065,p000064,u0092,2026-01-04 16:57:34,before_policy,0
l0000609,u0328,p000064,u0092,2026-01-05 00:20:34,before_policy,1
l0000610,u0298,p000064,u0092,2026-01-04 16:55:34,before_policy,1
l0000611,u0327,p000064,u0092,2026-01-04 21:03:34,before_policy,1
l0000612,u0256,p000064,u0092,2026-01-04 14:30:34,before_policy,0
l0000613,u0031,p000064,u0092,2026-01-04 16:06:34,before_policy,0
l0000614,u0287,p000064,u0092,2026-01-04 21:39:34,before_policy,1
l0000615,u0160,p000065,u0354,2026-03-28 10:36:36,after_policy,1
l0000616,u0148,p000065,u0354,2026-03-28 09:18:36,after_policy,1
l0000617,u0005,p000065,u0354,2026-03-28 10:34:36,after_policy,1
l0000618,u0277,p000065,u0354,2026-03-28 11:04:36,after_policy,1
l0000619,u0111,p000065,u0354,2026-03-28 08:39:36,after_policy,0
l0000620,u0309,p000065,u0354,2026-03-28 13:51:36,after_policy,1
l0000621,u0302,p000065,u0354,2026-03-28 04:16:36,after_policy,1
l0000622,u0064,p000065,u0354,2026-03-28 05:52:36,after_policy,1
l0000623,u0146,p000065,u0354,2026-03-28 06:38:36,after_policy,1
l0000624,u0101,p000065,u0354,2026-03-28 07:48:36,after_policy,1
l0000625,u0149,p000065,u0354,2026-03-28 11:40:36,after_policy,0
l0000626,u0107,p000065,u0354,2026-03-28 04:58:36,after_policy,1
l0000627,u0253,p000065,u0354,2026-03-28 12:49:36,after_policy,1
l0000628,u0232,p000065,u0354,2026-03-28 10:30:36,after_policy,1
l0000629,u0090,p000065,u0354,2026-03-28 04:42:36,after_policy,1
l0000630,u0120,p000065,u0354,2026-03-28 07:12:36,after_policy,1
l0000631,u0234,p000065,u0354,2026-03-28 12:10:36,after_policy,1
l0000632,u0131,p000065,u0354,2026-03-28 11:48:36,after_policy,1
l0000633,u0159,p000065,u0354,2026-03-28 04:30:36,after_policy,1
l0000634,u0012,p000065,u0354,2026-03-28 12:12:36,after_policy,1
l0000635,u0308,p000065,u0354,2026-03-28 12:17:36,after_policy,1
l0000636,u0038,p000065,u0354,2026-03-28 05:29:36,after_policy,0
l0000637,u0262,p000065,u0354,2026-03-28 04:32:36,after_policy,1
l0000638,u0347,p000066,u0146,2026-04-03 15:44:06,after_policy,1
l0000639,u0267,p000066,u0146,2026-04-03 16:14:06,after_policy,0
l0000640,u0268,p000066,u0146,2026-04-03 19:23:06,after_policy,1
l0000641,u0301,p000066,u0146,2026-04-03 19:05:06,after_policy,1
l0000642,u0234,p000066,u0146,2026-04-03 16:19:06,after_policy,1
l0000643,u0104,p000066,u0146,2026-04-03 21:43:06,after_policy,1
l0000644,u0147,p000066,u0146,2026-04-03 16:53:06,after_policy,1
l0000645,u0078,p000066,u0146,2026-04-03 23:03:06,after_policy,0
l0000646,u0001,p000066,u0146,2026-04-03 22:46:06,after_policy,1
l0000647,u0354,p000066,u0146,2026-04-03 19:09:06,after_policy,1
l0000648,u0047,p000066,u0146,2026-04-03 14:44:06,after_policy,1
l0000649,u0338,p000066,u0146,2026-04-03 22:13:06,after_policy,1
l0000650,u0083,p000066,u0146,2026-04-03 15:20:06,after_policy,1
l0000651,u0159,p000066,u0146,2026-04-03 16:22:06,after_policy,1
l0000652,u0235,p000067,u0257,2026-04-15 01:33:17,after_policy,0
l0000653,u0125,p000067,u0257,2026-04-15 03:32:17,after_policy,1
l0000654,u0154,p000067,u0257,2026-04-15 05:32:17,after_policy,1
l0000655,u0176,p000067,u0257,2026-04-15 03:49:17,after_policy,1
l0000656,u0078,p000067,u0257,2026-04-15 07:38:17,after_policy,0
l0000657,u0051,p000067,u0257,2026-04-15 06:19:17,after_policy,1
l0000658,u0331,p000067,u0257,2026-04-15 06:01:17,after_policy,1
l0000659,u0310,p000067,u0257,2026-04-15 01:50:17,after_policy,1
l0000660,u0077,p000067,u0257,2026-04-15 00:31:17,after_policy,1
l0000661,u0137,p000067,u0257,2026-04-15 08:53:17,after_policy,1
l0000662,u0291,p000068,u0251,2026-03-18 17:16:51,after_policy,1
l0000663,u0353,p000068,u0251,2026-03-18 14:28:51,after_policy,1
l0000664,u0171,p000068,u0251,2026-03-18 12:23:51,after_policy,1
l0000665,u0016,p000068,u0251,2026-03-18 19:36:51,after_policy,1
l0000666,u0091,p000068,u0251,2026-03-18 12:24:51,after_policy,1
l0000667,u0112,p000068,u0251,2026-03-18 15:35:51,after_policy,1
l0000668,u0093,p000068,u0251,2026-03-18 22:57:51,after_policy,1
l0000669,u0222,p000068,u0251,2026-03-18 13:38:51,after_policy,1
l0000670,u0264,p000068,u0251,2026-03-18 17:33:51,after_policy,1
l0000671,u0254,p000068,u0251,2026-03-18 22:28:51,after_policy,1
l0000672,u0056,p000068,u0251,2026-03-18 14:34:51,after_policy,1
l0000673,u0008,p000068,u0251,2026-03-18 16:57:51,after_policy,1
l0000674,u0096,p000068,u0251,2026-03-18 19:39:51,after_policy,1
l0000675,u0236,p000068,u0251,2026-03-18 17:28:51,after_policy,1
l0000676,u0121,p000068,u0251,2026-03-18 20:12:51,after_policy,1
l0000677,u0280,p000068,u0251,2026-03-18 19:08:51,after_policy,1
l0000678,u0129,p000068,u0251,2026-03-18 13:46:51,after_policy,1
l0000679,u0285,p000068,u0251,2026-03-18 21:08:51,after_policy,0
l0000680,u0002,p000068,u0251,2026-03-18 21:31:51,after_policy,1
l0000681,u0330,p000068,u0251,2026-03-18 19:12:51,after_policy,1
l0000682,u0214,p000069,u0087,2026-04-19 02:02:05,after_policy,1
l0000683,u0066,p000069,u0087,2026-04-19 07:31:05,after_policy,1
l0000684,u0189,p000069,u0087,2026-04-19 12:08:05,after_policy,1
l0000685,u0063,p000069,u0087,2026-04-19 02:04:05,after_policy,1
l0000686,u0184,p000069,u0087,2026-04-19 13:08:05,after_policy,1
l0000687,u0195,p000069,u0087,2026-04-19 01:51:05,after_policy,1
l0000688,u0127,p000069,u0087,2026-04-19 03:26:05,after_policy,1
l0000689,u0335,p000069,u0087,2026-04-19 09:20:05,after_policy,1
