comment_like_id,user_id,comment_id,comment_author_id,post_id,created_at,period,same_cluster_as_comment_author
cl0000324,u0163,c0000101,u0128,p000036,2026-04-29 08:53:13,after_policy,1
cl0000325,u0214,c0000101,u0128,p000036,2026-04-29 00:50:13,after_policy,1
cl0000326,u0102,c0000101,u0128,p000036,2026-04-29 07:53:13,after_policy,1
cl0000327,u0170,c0000102,u0287,p000036,2026-04-29 10:30:13,after_policy,1
cl0000328,u0068,c0000102,u0287,p000036,2026-04-29 05:31:13,after_policy,0
cl0000329,u0088,c0000103,u0195,p000036,2026-04-29 05:41:13,after_policy,1
cl0000330,u0014,c0000103,u0195,p000036,2026-04-29 07:52:13,after_policy,1
cl0000331,u0020,c0000103,u0195,p000036,2026-04-29 06:22:13,after_policy,1
cl0000332,u0274,c0000103,u0195,p000036,2026-04-29 00:46:13,after_policy,1
cl0000333,u0043,c0000104,u0306,p000037,2026-03-12 17:37:02,after_policy,1
cl0000334,u0044,c0000104,u0306,p000037,2026-03-12 09:35:02,after_policy,1
cl0000335,u0057,c0000105,u0142,p000037,2026-03-12 11:10:02,after_policy,1
cl0000336,u0183,c0000105,u0142,p000037,2026-03-12 14:37:02,after_policy,1
cl0000337,u0015,c0000106,u0229,p000037,2026-03-11 22:50:02,after_policy,1
cl0000338,u0198,c0000106,u0229,p000037,2026-03-11 20:36:02,after_policy,0
cl0000339,u0070,c0000106,u0229,p000037,2026-03-11 20:23:02,after_policy,0
cl0000340,u0350,c0000106,u0229,p000037,2026-03-11 19:46:02,after_policy,1
cl0000341,u0249,c0000107,u0230,p000037,2026-03-12 02:14:02,after_policy,1
cl0000342,u0208,c0000107,u0230,p000037,2026-03-12 12:38:02,after_policy,0
cl0000343,u0218,c0000107,u0230,p000037,2026-03-12 07:56:02,after_policy,1
cl0000344,u0152,c0000107,u0230,p000037,2026-03-12 04:12:02,after_policy,1
cl0000345,u0261,c0000107,u0230,p000037,2026-03-12 08:51:02,after_policy,1
cl0000346,u0001,c0000107,u0230,p000037,2026-03-12 10:11:02,after_policy,0
cl0000347,u0030,c0000107,u0230,p000037,2026-03-12 02:55:02,after_policy,1
cl0000348,u0032,c0000107,u0230,p000037,2026-03-12 08:45:02,after_policy,1
cl0000349,u0129,c0000108,u0293,p000038,2026-03-02 10:58:07,policy_day,1
cl0000350,u0072,c0000108,u0293,p000038,2026-03-02 02:08:07,policy_day,1
cl0000351,u0167,c0000108,u0293,p000038,2026-03-02 07:23:07,policy_day,0
cl0000352,u0027,c0000108,u0293,p000038,2026-03-02 08:10:07,policy_day,1
cl0000353,u0095,c0000109,u0344,p000038,2026-03-01 20:45:07,policy_day,1
cl0000354,u0054,c0000109,u0344,p000038,2026-03-02 05:57:07,policy_day,0
cl0000355,u0149,c0000110,u0267,p000038,2026-03-01 22:04:07,policy_day,1
cl0000356,u0060,c0000110,u0267,p000038,2026-03-02 02:25:07,policy_day,1
cl0000357,u0029,c0000110,u0267,p000038,2026-03-01 22:00:07,policy_day,1
cl0000358,u0196,c0000110,u0267,p000038,2026-03-01 21:12:07,policy_day,0
cl0000359,u0169,c0000110,u0267,p000038,2026-03-02 06:04:07,policy_day,1
cl0000360,u0116,c0000111,u0291,p000038,2026-03-01 10:32:07,policy_day,1
cl0000361,u0291,c0000112,u0188,p000038,2026-03-02 03:17:07,policy_day,1
cl0000362,u0059,c0000112,u0188,p000038,2026-03-01 21:41:07,policy_day,1
cl0000363,u0264,c0000113,u0344,p000038,2026-03-01 11:46:07,policy_day,1
cl0000364,u0286,c0000113,u0344,p000038,2026-03-01 15:49:07,policy_day,0
cl0000365,u0088,c0000114,u0292,p000038,2026-03-02 04:09:07,policy_day,1
cl0000366,u0102,c0000115,u0269,p000038,2026-03-01 19:06:07,policy_day,0
cl0000367,u0242,c0000116,u0035,p000039,2026-03-26 13:30:23,after_policy,1
cl0000368,u0130,c0000116,u0035,p000039,2026-03-26 13:01:23,after_policy,1
cl0000369,u0345,c0000116,u0035,p000039,2026-03-26 15:31:23,after_policy,1
cl0000370,u0134,c0000116,u0035,p000039,2026-03-26 16:59:23,after_policy,1
cl0000371,u0331,c0000116,u0035,p000039,2026-03-26 15:00:23,after_policy,1
cl0000372,u0123,c0000116,u0035,p000039,2026-03-26 15:52:23,after_policy,1
cl0000373,u0246,c0000116,u0035,p000039,2026-03-26 13:08:23,after_policy,1
cl0000374,u0055,c0000116,u0035,p000039,2026-03-26 18:10:23,after_policy,1
cl0000375,u0303,c0000117,u0348,p000040,2026-01-01 14:52:26,before_policy,1
cl0000376,u0249,c0000118,u0321,p000040,2026-01-01 11:48:26,before_policy,1
cl0000377,u0212,c0000118,u0321,p000040,2026-01-01 23:21:26,before_policy,0
cl0000378,u0152,c0000118,u0321,p000040,2026-01-01 12:46:26,before_policy,1
cl0000379,u0221,c0000118,u0321,p000040,2026-01-01 13:42:26,before_policy,0
cl0000380,u0156,c0000118,u0321,p000040,2026-01-01 15:38:26,before_policy,1
cl0000381,u0136,c0000119,u0223,p000040,2026-01-02 05:16:26,before_policy,1
cl0000382,u0144,c0000119,u0223,p000040,2026-01-02 06:14:26,before_policy,1
cl0000383,u0153,c0000119,u0223,p000040,2026-01-02 04:49:26,before_policy,1
cl0000384,u0227,c0000119,u0223,p000040,2026-01-01 22:07:26,before_policy,1
cl0000385,u0228,c0000120,u0022,p000040,2026-01-02 11:14:26,before_policy,0
cl0000386,u0117,c0000121,u0101,p000041,2026-01-11 02:35:02,before_policy,0
cl0000387,u0207,c0000121,u0101,p000041,2026-01-11 02:58:02,before_policy,1
cl0000388,u0155,c0000121,u0101,p000041,2026-01-11 02:48:02,before_policy,1
cl0000389,u0213,c0000122,u0266,p000041,2026-01-11 22:10:02,before_policy,1
cl0000390,u0244,c0000122,u0266,p000041,2026-01-12 01:03:02,before_policy,1
cl0000391,u0276,c0000122,u0266,p000041,2026-01-11 21:27:02,before_policy,1
cl0000392,u0212,c0000122,u0266,p000041,2026-01-11 17:42:02,before_policy,0
cl0000393,u0314,c0000122,u0266,p000041,2026-01-11 18:25:02,before_policy,0
cl0000394,u0063,c0000123,u0122,p000042,2026-02-12 22:17:22,before_policy,0
cl0000395,u0162,c0000123,u0122,p000042,2026-02-13 03:27:22,before_policy,0
cl0000396,u0326,c0000123,u0122,p000042,2026-02-13 08:42:22,before_policy,0
cl0000397,u0195,c0000124,u0127,p000043,2026-04-28 22:13:34,after_policy,1
cl0000398,u0290,c0000124,u0127,p000043,2026-04-28 15:58:34,after_policy,1
cl0000399,u0349,c0000124,u0127,p000043,2026-04-29 00:13:34,after_policy,1
cl0000400,u0062,c0000124,u0127,p000043,2026-04-28 21:37:34,after_policy,1
cl0000401,u0084,c0000124,u0127,p000043,2026-04-28 16:20:34,after_policy,1
cl0000402,u0189,c0000124,u0127,p000043,2026-04-28 16:20:34,after_policy,1
cl0000403,u0045,c0000124,u0127,p000043,2026-04-28 21:05:34,after_policy,1
cl0000404,u0200,c0000125,u0088,p000043,2026-04-29 09:35:34,after_policy,1
cl0000405,u0014,c0000125,u0088,p000043,2026-04-29 08:34:34,after_policy,1
cl0000406,u0186,c0000125,u0088,p000043,2026-04-29 14:19:34,after_policy,1
cl0000407,u0318,c0000126,u0326,p000044,2026-04-21 03:22:33,after_policy,1
cl0000408,u0076,c0000126,u0326,p000044,2026-04-21 10:39:33,after_policy,1
cl0000409,u0315,c0000127,u0264,p000045,2026-04-03 17:01:32,after_policy,1
cl0000410,u0094,c0000127,u0264,p000045,2026-04-03 13:17:32,after_policy,0
cl0000411,u0032,c0000127,u0264,p000045,2026-04-03 12:14:32,after_policy,1
cl0000412,u0091,c0000127,u0264,p000045,2026-04-03 09:52:32,after_policy,1
cl0000413,u0140,c0000127,u0264,p000045,2026-04-03 13:59:32,after_policy,1
cl0000414,u0121,c0000127,u0264,p000045,2026-04-03 16:34:32,after_policy,1
cl0000415,u0091,c0000128,u0029,p000045,2026-04-04 11:07:32,after_policy,1
cl0000416,u0048,c0000128,u0029,p000045,2026-04-04 06:18:32,after_policy,1
cl0000417,u0330,c0000128,u0029,p000045,2026-04-04 03:38:32,after_policy,1
cl0000418,u0226,c0000128,u0029,p000045,2026-04-04 10:55:32,after_policy,1
cl0000419,u0196,c0000128,u0029,p000045,2026-04-04 06:44:32,after_policy,0
cl0000420,u0283,c0000128,u0029,p000045,2026-04-04 03:42:32,after_policy,1
cl0000421,u0343,c0000129,u0318,p000045,2026-04-04 04:10:32,after_policy,1
cl0000422,u0109,c0000129,u0318,p000045,2026-04-04 02:17:32,after_policy,1
cl0000423,u0351,c0000129,u0318,p000045,2026-04-03 23:19:32,after_policy,1
cl0000424,u0190,c0000129,u0318,p000045,2026-04-04 09:00:32,after_policy,1
cl0000425,u0303,c0000129,u0318,p000045,2026-04-04 00:33:32,after_policy,1
cl0000426,u0124,c0000130,u0267,p000046,2026-03-04 03:45:26,after_policy,1
cl0000427,u0281,c0000130,u0267,p000046,2026-03-04 01:36:26,after_policy,1
cl0000428,u0227,c0000130,u0267,p000046,2026-03-03 23:01:26,after_policy,0
cl0000429,u0116,c0000130,u0267,p000046,2026-03-03 20:33:26,after_policy,1
cl0000430,u0061,c0000130,u0267,p000046,2026-03-03 21:09:26,after_policy,1
cl0000431,u0022,c0000131,u0267,p000046,2026-03-03 15:36:26,after_policy,1
cl0000432,u0344,c0000131,u0267,p000046,2026-03-03 11:31:26,after_policy,1
cl0000433,u0206,c0000131,u0267,p000046,2026-03-03 13:00:26,after_policy,1
cl0000434,u0312,c0000132,u0314,p000046,2026-03-03 05:14:26,after_policy,0
cl0000435,u0203,c0000133,u0061,p000046,2026-03-02 23:47:26,after_policy,0
cl0000436,u0321,c0000133,u0061,p000046,2026-03-03 02:08:26,after_policy,1
cl0000437,u0258,c0000133,u0061,p000046,2026-03-03 05:31:26,after_policy,1
cl0000438,u0245,c0000134,u0075,p000047,2026-03-01 11:18:09,policy_day,0
cl0000439,u0328,c0000134,u0075,p000047,2026-03-01 15:11:09,policy_day,0
cl0000440,u0239,c0000135,u0275,p000047,2026-03-01 03:59:09,policy_day,1
cl0000441,u0338,c0000135,u0275,p000047,2026-03-01 09:01:09,policy_day,1
cl0000442,u0232,c0000135,u0275,p000047,2026-03-01 13:09:09,policy_day,1
cl0000443,u0120,c0000135,u0275,p000047,2026-03-01 08:27:09,policy_day,1
cl0000444,u0144,c0000136,u0345,p000047,2026-03-01 19:32:09,policy_day,1
cl0000445,u0057,c0000137,u0055,p000047,2026-03-01 21:22:09,policy_day,1
cl0000446,u0096,c0000137,u0055,p000047,2026-03-01 13:40:09,policy_day,0
cl0000447,u0221,c0000138,u0047,p000047,2026-03-01 04:44:09,policy_day,1
cl0000448,u0160,c0000138,u0047,p000047,2026-03-01 16:33:09,policy_day,1
cl0000449,u0085,c0000138,u0047,p000047,2026-03-01 10:52:09,policy_day,1
cl0000450,u0104,c0000138,u0047,p000047,2026-03-01 15:11:09,policy_day,1
cl0000451,u0101,c0000138,u0047,p000047,2026-03-01 09:21:09,policy_day,1
cl0000452,u0152,c0000139,u0113,p000047,2026-03-01 22:07:09,policy_day,0
cl0000453,u0193,c0000139,u0113,p000047,2026-03-02 00:11:09,policy_day,1
cl0000454,u0098,c0000139,u0113,p000047,2026-03-01 13:56:09,policy_day,0
cl0000455,u0288,c0000141,u0214,p000048,2026-03-05 15:33:37,after_policy,1
cl0000456,u0290,c0000141,u0214,p000048,2026-03-06 00:08:37,after_policy,1
cl0000457,u0317,c0000141,u0214,p000048,2026-03-06 01:08:37,after_policy,1
cl0000458,u0296,c0000142,u0190,p000048,2026-03-05 09:54:37,after_policy,1
cl0000459,u0343,c0000142,u0190,p000048,2026-03-05 13:46:37,after_policy,1
cl0000460,u0112,c0000142,u0190,p000048,2026-03-05 09:35:37,after_policy,0
cl0000461,u0224,c0000142,u0190,p000048,2026-03-05 14:11:37,after_policy,1
cl0000462,u0355,c0000142,u0190,p000048,2026-03-05 16:44:37,after_policy,0
cl0000463,u0042,c0000142,u0190,p000048,2026-03-05 19:57:37,after_policy,1
cl0000464,u0041,c0000142,u0190,p000048,2026-03-05 09:36:37,after_policy,1
cl0000465,u0103,c0000143,u0304,p000049,2026-04-05 02:16:15,after_policy,1
cl0000466,u0004,c0000143,u0304,p000049,2026-04-04 19:52:15,after_policy,1
cl0000467,u0114,c0000144,u0285,p000050,2026-01-15 00:48:42,before_policy,0
cl0000468,u0074,c0000144,u0285,p000050,2026-01-14 16:58:42,before_policy,1
cl0000469,u0049,c0000145,u0170,p000050,2026-01-14 17:12:42,before_policy,1
cl0000470,u0038,c0000145,u0170,p000050,2026-01-15 03:26:42,before_policy,1
cl0000471,u0059,c0000145,u0170,p000050,2026-01-14 22:49:42,before_policy,0
cl0000472,u0099,c0000145,u0170,p000050,2026-01-15 03:31:42,before_policy,0
cl0000473,u0062,c0000147,u0282,p000052,2026-01-23 01:19:09,before_policy,0
cl0000474,u0119,c0000147,u0282,p000052,2026-01-23 05:19:09,before_policy,1
cl0000475,u0240,c0000148,u0227,p000052,2026-01-22 21:32:09,before_policy,0
cl0000476,u0176,c0000148,u0227,p000052,2026-01-22 20:29:09,before_policy,1
cl0000477,u0224,c0000148,u0227,p000052,2026-01-22 10:57:09,before_policy,1
cl0000478,u0168,c0000148,u0227,p000052,2026-01-22 11:21:09,before_policy,1
cl0000479,u0108,c0000149,u0212,p000052,2026-01-22 19:13:09,before_policy,1
cl0000480,u0218,c0000149,u0212,p000052,2026-01-22 15:44:09,before_policy,0
cl0000481,u0309,c0000149,u0212,p000052,2026-01-23 01:24:09,before_policy,1
cl0000482,u0239,c0000149,u0212,p000052,2026-01-23 00:53:09,before_policy,1
cl0000483,u0332,c0000149,u0212,p000052,2026-01-22 23:04:09,before_policy,0
cl0000484,u0213,c0000150,u0130,p000052,2026-01-22 23:43:09,before_policy,0
cl0000485,u0232,c0000150,u0130,p000052,2026-01-23 00:55:09,before_policy,0
cl0000486,u0193,c0000151,u0174,p000053,2026-02-02 03:44:05,before_policy,1
cl0000487,u0299,c0000151,u0174,p000053,2026-02-02 04:04:05,before_policy,0
cl0000488,u0049,c0000151,u0174,p000053,2026-02-02 07:08:05,before_policy,0
cl0000489,u0117,c0000151,u0174,p000053,2026-02-01 21:06:05,before_policy,1
cl0000490,u0098,c0000152,u0130,p000053,2026-02-02 06:40:05,before_policy,0
cl0000491,u0257,c0000152,u0130,p000053,2026-02-02 12:19:05,before_policy,1
cl0000492,u0183,c0000153,u0346,p000053,2026-02-02 15:24:05,before_policy,1
cl0000493,u0266,c0000153,u0346,p000053,2026-02-02 10:31:05,before_policy,0
cl0000494,u0092,c0000153,u0346,p000053,2026-02-02 15:56:05,before_policy,0
cl0000495,u0356,c0000154,u0258,p000054,2026-04-23 06:23:12,after_policy,1
cl0000496,u0133,c0000155,u0267,p000054,2026-04-22 18:12:12,after_policy,1
cl0000497,u0015,c0000155,u0267,p000054,2026-04-22 20:01:12,after_policy,0
cl0000498,u0022,c0000155,u0267,p000054,2026-04-23 00:06:12,after_policy,1
cl0000499,u0226,c0000155,u0267,p000054,2026-04-22 22:46:12,after_policy,1
cl0000500,u0320,c0000155,u0267,p000054,2026-04-23 01:46:12,after_policy,1
cl0000501,u0093,c0000155,u0267,p000054,2026-04-22 17:12:12,after_policy,1
cl0000502,u0333,c0000156,u0123,p000055,2026-03-28 21:54:05,after_policy,1
cl0000503,u0043,c0000156,u0123,p000055,2026-03-29 02:20:05,after_policy,1
cl0000504,u0164,c0000156,u0123,p000055,2026-03-29 00:41:05,after_policy,1
cl0000505,u0100,c0000156,u0123,p000055,2026-03-29 07:07:05,after_policy,1
cl0000506,u0071,c0000156,u0123,p000055,2026-03-29 04:24:05,after_policy,1
cl0000507,u0329,c0000156,u0123,p000055,2026-03-29 05:19:05,after_policy,1
cl0000508,u0222,c0000157,u0133,p000056,2026-04-29 07:44:03,after_policy,1
cl0000509,u0029,c0000157,u0133,p000056,2026-04-29 04:05:03,after_policy,1
cl0000510,u0072,c0000157,u0133,p000056,2026-04-29 07:21:03,after_policy,1
cl0000511,u0112,c0000157,u0133,p000056,2026-04-28 20:42:03,after_policy,1
cl0000512,u0323,c0000158,u0264,p000056,2026-04-29 02:50:03,after_policy,1
cl0000513,u0254,c0000158,u0264,p000056,2026-04-29 08:19:03,after_policy,1
cl0000514,u0044,c0000158,u0264,p000056,2026-04-29 07:32:03,after_policy,0
cl0000515,u0133,c0000158,u0264,p000056,2026-04-29 07:06:03,after_policy,1
cl0000516,u0098,c0000159,u0284,p000056,2026-04-29 09:11:03,after_policy,0
cl0000517,u0054,c0000159,u0284,p000056,2026-04-29 05:20:03,after_policy,1
cl0000518,u0358,c0000159,u0284,p000056,2026-04-29 01:39:03,after_policy,0
cl0000519,u0004,c0000159,u0284,p000056,2026-04-29 13:20:03,after_policy,1
cl0000520,u0030,c0000160,u0201,p000056,2026-04-28 23:12:03,after_policy,0
cl0000521,u0154,c0000161,u0224,p000056,2026-04-29 06:14:03,after_policy,1
cl0000522,u0306,c0000161,u0224,p000056,2026-04-29 14:56:03,after_policy,1
cl0000523,u0040,c0000161,u0224,p000056,2026-04-29 04:53:03,after_policy,1
cl0000524,u0326,c0000161,u0224,p000056,2026-04-29 16:11:03,after_policy,1
cl0000525,u0044,c0000163,u0338,p000057,2026-01-09 23:08:52,before_policy,0
cl0000526,u0235,c0000164,u0188,p000057,2026-01-11 01:12:52,before_policy,1
cl0000527,u0186,c0000165,u0084,p000057,2026-01-11 02:36:52,before_policy,1
cl0000528,u0020,c0000165,u0084,p000057,2026-01-11 00:32:52,before_policy,1
cl0000529,u0245,c0000165,u0084,p000057,2026-01-10 18:14:52,before_policy,1
cl0000530,u0103,c0000165,u0084,p000057,2026-01-10 22:58:52,before_policy,0
cl0000531,u0312,c0000166,u0004,p000058,2026-03-28 08:27:18,after_policy,1
cl0000532,u0319,c0000166,u0004,p000058,2026-03-28 16:59:18,after_policy,1
cl0000533,u0328,c0000166,u0004,p000058,2026-03-28 12:36:18,after_policy,1
cl0000534,u0259,c0000166,u0004,p000058,2026-03-28 06:52:18,after_policy,1
cl0000535,u0100,c0000167,u0051,p000059,2026-03-05 14:38:48,after_policy,1
cl0000536,u0168,c0000167,u0051,p000059,2026-03-05 17:57:48,after_policy,1
cl0000537,u0010,c0000167,u0051,p000059,2026-03-05 13:58:48,after_policy,0
cl0000538,u0305,c0000167,u0051,p000059,2026-03-05 14:41:48,after_policy,1
cl0000539,u0073,c0000167,u0051,p000059,2026-03-05 18:37:48,after_policy,1
cl0000540,u0183,c0000167,u0051,p000059,2026-03-05 23:37:48,after_policy,1
cl0000541,u0183,c0000168,u0076,p000059,2026-03-05 13:47:48,after_policy,1
cl0000542,u0136,c0000168,u0076,p000059,2026-03-05 02:23:48,after_policy,1
cl0000543,u0349,c0000168,u0076,p000059,2026-03-05 11:13:48,after_policy,0
cl0000544,u0246,c0000168,u0076,p000059,2026-03-05 12:57:48,after_policy,1
cl0000545,u0106,c0000169,u0175,p000059,2026-03-04 22:50:48,after_policy,1
cl0000546,u0190,c0000170,u0229,p000060,2026-03-07 02:14:46,after_policy,1
cl0000547,u0183,c0000170,u0229,p000060,2026-03-07 03:33:46,after_policy,1
cl0000548,u0042,c0000170,u0229,p000060,2026-03-07 04:09:46,after_policy,1
cl0000549,u0077,c0000170,u0229,p000060,2026-03-07 01:03:46,after_policy,1
cl0000550,u0243,c0000170,u0229,p000060,2026-03-07 00:27:46,after_policy,1
cl0000551,u0208,c0000170,u0229,p000060,2026-03-06 22:00:46,after_policy,1
cl0000552,u0256,c0000171,u0044,p000061,2026-03-11 07:16:35,after_policy,1
cl0000553,u0134,c0000171,u0044,p000061,2026-03-11 05:27:35,after_policy,1
cl0000554,u0248,c0000171,u0044,p000061,2026-03-11 04:27:35,after_policy,1
cl0000555,u0350,c0000171,u0044,p000061,2026-03-11 03:01:35,after_policy,1
cl0000556,u0109,c0000171,u0044,p000061,2026-03-11 06:12:35,after_policy,1
cl0000557,u0042,c0000171,u0044,p000061,2026-03-11 12:30:35,after_policy,1
cl0000558,u0240,c0000172,u0046,p000061,2026-03-11 15:05:35,after_policy,1
cl0000559,u0074,c0000172,u0046,p000061,2026-03-11 09:44:35,after_policy,1
cl0000560,u0241,c0000172,u0046,p000061,2026-03-11 15:03:35,after_policy,1
cl0000561,u0244,c0000172,u0046,p000061,2026-03-11 06:40:35,after_policy,1
cl0000562,u0194,c0000172,u0046,p000061,2026-03-11 15:46:35,after_policy,1
cl0000563,u0194,c0000173,u0101,p000062,2026-01-28 00:09:27,before_policy,0
cl0000564,u0086,c0000173,u0101,p000062,2026-01-28 00:28:27,before_policy,0
cl0000565,u0158,c0000174,u0212,p000062,2026-01-27 23:46:27,before_policy,1
cl0000566,u0308,c0000174,u0212,p000062,2026-01-28 00:54:27,before_policy,1
cl0000567,u0288,c0000175,u0026,p000062,2026-01-28 07:47:27,before_policy,1
cl0000568,u0033,c0000175,u0026,p000062,2026-01-28 09:42:27,before_policy,1
cl0000569,u0335,c0000176,u0332,p000064,2026-01-05 20:42:34,before_policy,1
cl0000570,u0108,c0000177,u0360,p000064,2026-01-05 08:18:34,before_policy,1
cl0000571,u0012,c0000177,u0360,p000064,2026-01-05 12:48:34,before_policy,1
cl0000572,u0054,c0000178,u0054,p000064,2026-01-05 05:14:34,before_policy,1
cl0000573,u0046,c0000178,u0054,p000064,2026-01-05 08:51:34,before_policy,1
cl0000574,u0092,c0000178,u0054,p000064,2026-01-05 06:59:34,before_policy,1
cl0000575,u0018,c0000179,u0047,p000065,2026-03-28 23:44:36,after_policy,1
cl0000576,u0237,c0000180,u0140,p000065,2026-03-29 05:08:36,after_policy,1
cl0000577,u0303,c0000180,u0140,p000065,2026-03-29 01:45:36,after_policy,0
cl0000578,u0210,c0000180,u0140,p000065,2026-03-29 04:56:36,after_policy,1
cl0000579,u0122,c0000180,u0140,p000065,2026-03-29 06:47:36,after_policy,1
cl0000580,u0262,c0000181,u0234,p000065,2026-03-28 09:36:36,after_policy,1
cl0000581,u0167,c0000181,u0234,p000065,2026-03-28 07:58:36,after_policy,1
cl0000582,u0278,c0000181,u0234,p000065,2026-03-28 10:01:36,after_policy,1
cl0000583,u0194,c0000181,u0234,p000065,2026-03-28 16:55:36,after_policy,0
cl0000584,u0138,c0000181,u0234,p000065,2026-03-28 10:41:36,after_policy,1
cl0000585,u0146,c0000182,u0239,p000065,2026-03-28 21:43:36,after_policy,1
cl0000586,u0131,c0000182,u0239,p000065,2026-03-28 22:26:36,after_policy,1
cl0000587,u0337,c0000182,u0239,p000065,2026-03-28 19:37:36,after_policy,1
cl0000588,u0324,c0000182,u0239,p000065,2026-03-28 21:55:36,after_policy,1
cl0000589,u0108,c0000183,u0272,p000065,2026-03-29 07:40:36,after_policy,1
cl0000590,u0332,c0000183,u0272,p000065,2026-03-29 06:19:36,after_policy,0
cl0000591,u0120,c0000183,u0272,p000065,2026-03-28 22:19:36,after_policy,1
cl0000592,u0069,c0000184,u0335,p000065,2026-03-28 12:27:36,after_policy,1
cl0000593,u0033,c0000184,u0335,p000065,2026-03-28 11:50:36,after_policy,1
cl0000594,u0210,c0000184,u0335,p000065,2026-03-28 14:53:36,after_policy,0
cl0000595,u0102,c0000184,u0335,p000065,2026-03-28 12:40:36,after_policy,1
cl0000596,u0214,c0000184,u0335,p000065,2026-03-28 12:04:36,after_policy,1
cl0000597,u0173,c0000184,u0335,p000065,2026-03-28 12:00:36,after_policy,1
cl0000598,u0103,c0000185,u0319,p000066,2026-04-04 02:28:06,after_policy,1
