edge_id,user_1,user_2,username_1,username_2,cluster_1,cluster_2,same_ground_truth_cluster,stance_1,stance_2,follow_count,mutual_follow,post_like_count,same_post_like_count,comment_count,reply_count,comment_like_count,before_interactions,after_interactions,total_interactions,final_interaction_weight,edge_type
e0002219,u0097,u0209,Everyday0097,Mixed0209,C5_general_public,C5_general_public,1,mixed,mixed,2,1,2,4,1,0,7,3,9,12,0.515,observed_synthetic_interaction_edge
e0006259,u0287,u0311,Brief0287,News0311,C4_neutral_news,C4_neutral_news,1,neutral,neutral,2,1,2,11,1,0,1,2,4,6,0.515,observed_synthetic_interaction_edge
e0001417,u0059,u0070,Civic0059,Safety0070,C1_pro_policy,C1_pro_policy,1,pro,pro,2,1,1,8,2,0,1,1,5,6,0.514,observed_synthetic_interaction_edge
e0001929,u0082,u0349,Curious0082,User0349,C5_general_public,C5_general_public,1,mixed,mixed,2,1,3,6,1,0,3,3,6,9,0.514,observed_synthetic_interaction_edge
e0003959,u0170,u0298,News0170,Brief0298,C4_neutral_news,C4_neutral_news,1,neutral,neutral,2,1,2,15,0,0,2,4,2,6,0.514,observed_synthetic_interaction_edge
e0000787,u0034,u0302,Cipher0034,Civil0302,C3_privacy_skeptics,C3_privacy_skeptics,1,skeptical,skeptical,2,1,4,11,0,0,1,2,5,7,0.513,observed_synthetic_interaction_edge
e0001175,u0046,u0289,News0046,Brief0289,C4_neutral_news,C4_neutral_news,1,neutral,neutral,2,1,4,11,0,0,1,2,5,7,0.513,observed_synthetic_interaction_edge
e0001752,u0074,u0094,Analyst0074,Policy0094,C4_neutral_news,C4_neutral_news,1,neutral,neutral,2,1,3,10,0,0,4,4,5,9,0.513,observed_synthetic_interaction_edge
e0003003,u0128,u0290,User0128,Social0290,C5_general_public,C5_general_public,1,mixed,mixed,2,1,2,6,1,0,5,3,7,10,0.513,observed_synthetic_interaction_edge
e0003216,u0136,u0346,OpenNet0136,Speech0346,C2_anti_policy,C2_anti_policy,1,anti,anti,2,1,1,13,0,1,0,1,3,4,0.513,observed_synthetic_interaction_edge
e0004279,u0184,u0263,Social0184,User0263,C5_general_public,C5_general_public,1,mixed,mixed,2,1,3,7,1,0,2,3,5,8,0.513,observed_synthetic_interaction_edge
e0005073,u0223,u0303,Free0223,Free0303,C2_anti_policy,C2_anti_policy,1,anti,anti,2,1,4,11,0,0,1,2,5,7,0.513,observed_synthetic_interaction_edge
e0007167,u0172,u0335,Curious0172,Curious0335,C5_general_public,C5_general_public,1,mixed,mixed,2,1,3,7,1,0,2,1,7,8,0.513,observed_synthetic_interaction_edge
e0002203,u0097,u0288,Everyday0097,User0288,C5_general_public,C5_general_public,1,mixed,mixed,2,1,3,8,1,0,1,3,4,7,0.512,observed_synthetic_interaction_edge
e0007160,u0026,u0335,Social0026,Curious0335,C5_general_public,C5_general_public,1,mixed,mixed,2,1,2,4,2,0,2,1,7,8,0.512,observed_synthetic_interaction_edge
e0001587,u0068,u0139,Mixed0068,Everyday0139,C5_general_public,C5_general_public,1,mixed,mixed,2,1,2,8,1,0,3,3,5,8,0.511,observed_synthetic_interaction_edge
e0001661,u0070,u0116,Safety0070,Reform0116,C1_pro_policy,C1_pro_policy,1,pro,pro,2,1,2,5,2,0,1,1,6,7,0.511,observed_synthetic_interaction_edge
e0001279,u0052,u0240,Update0052,Update0240,C4_neutral_news,C4_neutral_news,1,neutral,neutral,2,1,1,9,0,1,3,1,6,7,0.51,observed_synthetic_interaction_edge
e0004300,u0185,u0220,Resist0185,OpenNet0220,C2_anti_policy,C2_anti_policy,1,anti,anti,2,1,5,8,0,0,1,2,6,8,0.51,observed_synthetic_interaction_edge
e0000062,u0005,u0018,Data0005,Data0018,C3_privacy_skeptics,C3_privacy_skeptics,1,skeptical,skeptical,2,1,1,6,2,0,2,1,6,7,0.509,observed_synthetic_interaction_edge
e0002080,u0090,u0148,Cipher0090,Civil0148,C3_privacy_skeptics,C3_privacy_skeptics,1,skeptical,skeptical,2,1,2,10,1,0,1,2,4,6,0.509,observed_synthetic_interaction_edge
e0006100,u0277,u0347,Rights0277,Cipher0347,C3_privacy_skeptics,C3_privacy_skeptics,1,skeptical,skeptical,2,1,1,7,2,0,1,3,3,6,0.508,observed_synthetic_interaction_edge
e0001686,u0071,u0192,Speech0071,Free0192,C2_anti_policy,C2_anti_policy,1,anti,anti,2,1,3,6,1,0,2,3,5,8,0.507,observed_synthetic_interaction_edge
e0001984,u0086,u0170,Update0086,News0170,C4_neutral_news,C4_neutral_news,1,neutral,neutral,2,1,3,9,0,0,4,4,5,9,0.507,observed_synthetic_interaction_edge
e0002632,u0116,u0222,Reform0116,Civic0222,C1_pro_policy,C1_pro_policy,1,pro,pro,2,1,3,6,1,0,2,3,5,8,0.507,observed_synthetic_interaction_edge
e0006397,u0296,u0325,Liberty0296,Liberty0325,C2_anti_policy,C2_anti_policy,1,anti,anti,2,1,3,6,1,0,2,3,5,8,0.507,observed_synthetic_interaction_edge
e0000106,u0008,u0061,Civic0008,Safety0061,C1_pro_policy,C1_pro_policy,1,pro,pro,2,1,3,7,1,0,1,3,4,7,0.506,observed_synthetic_interaction_edge
e0000911,u0038,u0244,Update0038,Analyst0244,C4_neutral_news,C4_neutral_news,1,neutral,neutral,2,1,1,15,0,0,3,2,4,6,0.506,observed_synthetic_interaction_edge
e0004293,u0184,u0317,Social0184,Curious0317,C5_general_public,C5_general_public,1,mixed,mixed,2,1,2,7,0,1,2,0,7,7,0.506,observed_synthetic_interaction_edge
e0002712,u0119,u0223,Resist0119,Free0223,C2_anti_policy,C2_anti_policy,1,anti,anti,2,1,1,16,0,0,2,2,3,5,0.505,observed_synthetic_interaction_edge
e0003130,u0133,u0254,Trust0133,Trust0254,C1_pro_policy,C1_pro_policy,1,pro,pro,2,1,5,6,0,0,2,2,7,9,0.505,observed_synthetic_interaction_edge
e0005601,u0042,u0248,Free0042,Resist0248,C2_anti_policy,C2_anti_policy,1,anti,anti,2,1,5,6,0,0,2,2,7,9,0.505,observed_synthetic_interaction_edge
e0000092,u0007,u0074,Update0007,Analyst0074,C4_neutral_news,C4_neutral_news,1,neutral,neutral,2,1,3,12,0,0,1,0,6,6,0.504,observed_synthetic_interaction_edge
e0001080,u0044,u0345,OpenNet0044,Speech0345,C2_anti_policy,C2_anti_policy,1,anti,anti,2,1,2,8,1,0,2,3,4,7,0.504,observed_synthetic_interaction_edge
e0002263,u0099,u0139,Everyday0099,Everyday0139,C5_general_public,C5_general_public,1,mixed,mixed,2,1,2,8,1,0,2,0,7,7,0.504,observed_synthetic_interaction_edge
e0004102,u0175,u0333,Liberty0175,Free0333,C2_anti_policy,C2_anti_policy,1,anti,anti,2,1,2,8,1,0,2,1,6,7,0.504,observed_synthetic_interaction_edge
e0000939,u0039,u0159,Rights0039,Privacy0159,C3_privacy_skeptics,C3_privacy_skeptics,1,skeptical,skeptical,2,1,4,4,1,0,1,2,6,8,0.503,observed_synthetic_interaction_edge
e0002500,u0111,u0349,Curious0111,User0349,C5_general_public,C5_general_public,1,mixed,mixed,2,1,2,9,1,0,1,1,5,6,0.503,observed_synthetic_interaction_edge
e0004234,u0183,u0350,OpenNet0183,OpenNet0350,C2_anti_policy,C2_anti_policy,1,anti,anti,2,1,4,4,1,0,1,4,4,8,0.503,observed_synthetic_interaction_edge
e0005075,u0223,u0351,Free0223,Resist0351,C2_anti_policy,C2_anti_policy,1,anti,anti,2,1,4,7,0,0,3,5,4,9,0.503,observed_synthetic_interaction_edge
e0006802,u0317,u0349,Curious0317,User0349,C5_general_public,C5_general_public,1,mixed,mixed,2,1,4,4,1,0,1,1,7,8,0.503,observed_synthetic_interaction_edge
e0000009,u0001,u0064,Privacy0001,Civil0064,C3_privacy_skeptics,C3_privacy_skeptics,1,skeptical,skeptical,2,1,0,3,2,1,0,2,3,5,0.502,observed_synthetic_interaction_edge
e0004377,u0187,u0322,Account0187,Account0322,C1_pro_policy,C1_pro_policy,1,pro,pro,2,1,4,5,1,0,0,3,4,7,0.502,observed_synthetic_interaction_edge
e0006983,u0038,u0327,Update0038,Update0327,C4_neutral_news,C4_neutral_news,1,neutral,neutral,2,1,2,13,0,0,2,2,4,6,0.502,observed_synthetic_interaction_edge
e0000099,u0007,u0103,Update0007,Update0103,C4_neutral_news,C4_neutral_news,1,neutral,neutral,2,1,3,8,0,0,4,2,7,9,0.501,observed_synthetic_interaction_edge
e0000626,u0028,u0180,Safety0028,Civic0180,C1_pro_policy,C1_pro_policy,1,pro,pro,2,1,1,7,2,0,0,2,3,5,0.501,observed_synthetic_interaction_edge
e0000906,u0038,u0054,Update0038,Analyst0054,C4_neutral_news,C4_neutral_news,1,neutral,neutral,2,1,1,10,1,0,2,0,6,6,0.501,observed_synthetic_interaction_edge
e0001563,u0066,u0173,Curious0066,Curious0173,C5_general_public,C5_general_public,1,mixed,mixed,2,1,2,1,2,0,3,3,6,9,0.501,observed_synthetic_interaction_edge
e0001625,u0069,u0139,Everyday0069,Everyday0139,C5_general_public,C5_general_public,1,mixed,mixed,2,1,3,5,1,0,2,4,4,8,0.501,observed_synthetic_interaction_edge
e0002205,u0097,u0184,Everyday0097,Social0184,C5_general_public,C5_general_public,1,mixed,mixed,2,1,0,6,2,0,3,1,6,7,0.501,observed_synthetic_interaction_edge
e0002373,u0103,u0328,Update0103,Brief0328,C4_neutral_news,C4_neutral_news,1,neutral,neutral,2,1,2,7,0,0,7,3,8,11,0.501,observed_synthetic_interaction_edge
e0004376,u0187,u0355,Account0187,Safety0355,C1_pro_policy,C1_pro_policy,1,pro,pro,2,1,3,5,1,0,2,2,6,8,0.501,observed_synthetic_interaction_edge
e0004531,u0194,u0328,Policy0194,Brief0328,C4_neutral_news,C4_neutral_news,1,neutral,neutral,2,1,0,9,1,0,5,2,6,8,0.501,observed_synthetic_interaction_edge
e0000287,u0014,u0288,Mixed0014,User0288,C5_general_public,C5_general_public,1,mixed,mixed,2,1,3,6,1,0,1,4,3,7,0.5,observed_synthetic_interaction_edge
e0000291,u0014,u0139,Mixed0014,Everyday0139,C5_general_public,C5_general_public,1,mixed,mixed,2,1,2,5,1,0,4,4,5,9,0.5,observed_synthetic_interaction_edge
e0000866,u0036,u0253,Cipher0036,Rights0253,C3_privacy_skeptics,C3_privacy_skeptics,1,skeptical,skeptical,2,1,3,6,1,0,1,4,3,7,0.5,observed_synthetic_interaction_edge
e0001933,u0082,u0189,Curious0082,Mixed0189,C5_general_public,C5_general_public,1,mixed,mixed,2,1,0,11,0,1,2,2,3,5,0.5,observed_synthetic_interaction_edge
e0001971,u0085,u0272,Cipher0085,Cipher0272,C3_privacy_skeptics,C3_privacy_skeptics,1,skeptical,skeptical,2,1,3,6,1,0,1,3,4,7,0.5,observed_synthetic_interaction_edge
e0002683,u0118,u0185,Resist0118,Resist0185,C2_anti_policy,C2_anti_policy,1,anti,anti,2,1,1,11,1,0,1,2,3,5,0.5,observed_synthetic_interaction_edge
e0004715,u0204,u0247,Liberty0204,Speech0247,C2_anti_policy,C2_anti_policy,1,anti,anti,2,1,1,11,1,0,1,2,3,5,0.5,observed_synthetic_interaction_edge
e0006688,u0312,u0327,Policy0312,Update0327,C4_neutral_news,C4_neutral_news,1,neutral,neutral,2,1,3,9,0,0,3,1,7,8,0.5,observed_synthetic_interaction_edge
e0001731,u0073,u0174,Free0073,Speech0174,C2_anti_policy,C2_anti_policy,1,anti,anti,2,1,2,6,1,0,3,5,3,8,0.499,observed_synthetic_interaction_edge
e0002093,u0091,u0230,Account0091,Civic0230,C1_pro_policy,C1_pro_policy,1,pro,pro,2,1,2,7,0,1,1,3,3,6,0.499,observed_synthetic_interaction_edge
e0002347,u0103,u0276,Update0103,Policy0276,C4_neutral_news,C4_neutral_news,1,neutral,neutral,2,1,3,10,0,0,2,2,5,7,0.499,observed_synthetic_interaction_edge
e0003290,u0139,u0184,Everyday0139,Social0184,C5_general_public,C5_general_public,1,mixed,mixed,2,1,2,6,1,0,3,2,6,8,0.499,observed_synthetic_interaction_edge
e0003422,u0145,u0313,OpenNet0145,Speech0313,C2_anti_policy,C2_anti_policy,1,anti,anti,2,1,0,8,2,0,1,0,5,5,0.499,observed_synthetic_interaction_edge
e0006217,u0240,u0284,Update0240,Analyst0284,C4_neutral_news,C4_neutral_news,1,neutral,neutral,2,1,2,9,0,0,5,2,7,9,0.499,observed_synthetic_interaction_edge
e0006272,u0181,u0289,Policy0181,Brief0289,C4_neutral_news,C4_neutral_news,1,neutral,neutral,2,1,0,14,0,0,5,1,6,7,0.499,observed_synthetic_interaction_edge
e0000659,u0028,u0293,Safety0028,Reform0293,C1_pro_policy,C1_pro_policy,1,pro,pro,2,1,2,4,2,0,0,3,3,6,0.498,observed_synthetic_interaction_edge
e0001258,u0050,u0302,Privacy0050,Civil0302,C3_privacy_skeptics,C3_privacy_skeptics,1,skeptical,skeptical,2,1,2,4,2,0,0,4,2,6,0.498,observed_synthetic_interaction_edge
e0002705,u0119,u0246,Resist0119,Speech0246,C2_anti_policy,C2_anti_policy,1,anti,anti,2,1,3,11,0,0,1,2,4,6,0.498,observed_synthetic_interaction_edge
e0004939,u0216,u0329,Free0216,Free0329,C2_anti_policy,C2_anti_policy,1,anti,anti,2,1,3,11,0,0,1,3,3,6,0.498,observed_synthetic_interaction_edge
e0007569,u0281,u0355,Trust0281,Safety0355,C1_pro_policy,C1_pro_policy,1,pro,pro,2,1,2,7,1,0,2,2,5,7,0.498,observed_synthetic_interaction_edge
e0001040,u0042,u0343,Free0042,Liberty0343,C2_anti_policy,C2_anti_policy,1,anti,anti,2,1,5,7,0,0,0,1,6,7,0.497,observed_synthetic_interaction_edge
e0005011,u0220,u0238,OpenNet0220,Speech0238,C2_anti_policy,C2_anti_policy,1,anti,anti,2,1,2,8,1,0,1,4,2,6,0.497,observed_synthetic_interaction_edge
e0000087,u0006,u0308,Civil0006,Cipher0308,C3_privacy_skeptics,C3_privacy_skeptics,1,skeptical,skeptical,2,1,1,9,0,1,1,1,4,5,0.496,observed_synthetic_interaction_edge
e0000580,u0026,u0214,Social0026,Social0214,C5_general_public,C5_general_public,1,mixed,mixed,2,1,3,6,0,0,5,2,8,10,0.496,observed_synthetic_interaction_edge
e0000905,u0038,u0319,Update0038,Brief0319,C4_neutral_news,C4_neutral_news,1,neutral,neutral,2,1,1,8,1,0,3,1,6,7,0.496,observed_synthetic_interaction_edge
e0001072,u0044,u0227,OpenNet0044,Liberty0227,C2_anti_policy,C2_anti_policy,1,anti,anti,2,1,3,3,1,0,3,0,9,9,0.496,observed_synthetic_interaction_edge
e0001509,u0063,u0068,Social0063,Mixed0068,C5_general_public,C5_general_public,1,mixed,mixed,2,1,1,5,2,0,1,1,5,6,0.496,observed_synthetic_interaction_edge
e0001680,u0071,u0115,Speech0071,Free0115,C2_anti_policy,C2_anti_policy,1,anti,anti,2,1,2,9,1,0,0,1,4,5,0.496,observed_synthetic_interaction_edge
e0002586,u0115,u0243,Free0115,Liberty0243,C2_anti_policy,C2_anti_policy,1,anti,anti,2,1,2,12,0,0,2,0,6,6,0.496,observed_synthetic_interaction_edge
e0004948,u0217,u0284,News0217,Analyst0284,C4_neutral_news,C4_neutral_news,1,neutral,neutral,2,1,1,8,1,0,3,4,3,7,0.496,observed_synthetic_interaction_edge
e0000829,u0036,u0272,Cipher0036,Cipher0272,C3_privacy_skeptics,C3_privacy_skeptics,1,skeptical,skeptical,2,1,4,8,0,0,1,2,5,7,0.495,observed_synthetic_interaction_edge
e0001272,u0052,u0276,Update0052,Policy0276,C4_neutral_news,C4_neutral_news,1,neutral,neutral,2,1,0,8,1,0,5,1,7,8,0.495,observed_synthetic_interaction_edge
e0001569,u0067,u0068,Everyday0067,Mixed0068,C5_general_public,C5_general_public,1,mixed,mixed,2,1,2,3,1,0,5,3,7,10,0.495,observed_synthetic_interaction_edge
e0003423,u0145,u0153,OpenNet0145,Liberty0153,C2_anti_policy,C2_anti_policy,1,anti,anti,2,1,3,5,0,1,0,2,4,6,0.495,observed_synthetic_interaction_edge
e0003713,u0157,u0277,Civil0157,Rights0277,C3_privacy_skeptics,C3_privacy_skeptics,1,skeptical,skeptical,2,1,4,8,0,0,1,3,4,7,0.495,observed_synthetic_interaction_edge
e0004091,u0175,u0177,Liberty0175,OpenNet0177,C2_anti_policy,C2_anti_policy,1,anti,anti,2,1,1,9,1,0,2,3,3,6,0.495,observed_synthetic_interaction_edge
e0001019,u0042,u0358,Free0042,Speech0358,C2_anti_policy,C2_anti_policy,1,anti,anti,2,1,2,14,0,0,0,1,3,4,0.494,observed_synthetic_interaction_edge
e0001169,u0046,u0086,News0046,Update0086,C4_neutral_news,C4_neutral_news,1,neutral,neutral,2,1,1,10,1,0,1,1,4,5,0.494,observed_synthetic_interaction_edge
e0002703,u0119,u0238,Resist0119,Speech0238,C2_anti_policy,C2_anti_policy,1,anti,anti,2,1,4,9,0,0,0,2,4,6,0.494,observed_synthetic_interaction_edge
e0003192,u0134,u0185,Free0134,Resist0185,C2_anti_policy,C2_anti_policy,1,anti,anti,2,1,3,5,1,0,1,2,5,7,0.494,observed_synthetic_interaction_edge
e0004982,u0218,u0251,Safety0218,Account0251,C1_pro_policy,C1_pro_policy,1,pro,pro,2,1,3,5,1,0,1,3,4,7,0.494,observed_synthetic_interaction_edge
e0000210,u0011,u0306,OpenNet0011,Free0306,C2_anti_policy,C2_anti_policy,1,anti,anti,2,1,3,9,0,0,2,2,5,7,0.493,observed_synthetic_interaction_edge
e0000430,u0020,u0088,Mixed0020,Everyday0088,C5_general_public,C5_general_public,1,mixed,mixed,2,1,2,5,1,0,3,3,5,8,0.493,observed_synthetic_interaction_edge
e0000845,u0036,u0159,Cipher0036,Privacy0159,C3_privacy_skeptics,C3_privacy_skeptics,1,skeptical,skeptical,2,1,3,9,0,0,2,1,6,7,0.493,observed_synthetic_interaction_edge
e0001301,u0054,u0103,Analyst0054,Update0103,C4_neutral_news,C4_neutral_news,1,neutral,neutral,2,1,2,8,0,0,5,2,7,9,0.493,observed_synthetic_interaction_edge
e0002069,u0090,u0120,Cipher0090,Privacy0120,C3_privacy_skeptics,C3_privacy_skeptics,1,skeptical,skeptical,2,1,3,9,0,0,2,4,3,7,0.493,observed_synthetic_interaction_edge
e0002138,u0094,u0266,Policy0094,Analyst0266,C4_neutral_news,C4_neutral_news,1,neutral,neutral,2,1,2,8,0,0,5,4,5,9,0.493,observed_synthetic_interaction_edge
e0003902,u0166,u0356,Safety0166,Reform0356,C1_pro_policy,C1_pro_policy,1,pro,pro,2,1,3,6,1,0,0,1,5,6,0.493,observed_synthetic_interaction_edge
e0000534,u0024,u0061,Trust0024,Safety0061,C1_pro_policy,C1_pro_policy,1,pro,pro,2,1,5,5,0,0,1,0,8,8,0.492,observed_synthetic_interaction_edge
e0000955,u0041,u0329,Resist0041,Free0329,C2_anti_policy,C2_anti_policy,1,anti,anti,2,1,2,6,1,0,2,4,3,7,0.492,observed_synthetic_interaction_edge
e0002815,u0121,u0187,Reform0121,Account0187,C1_pro_policy,C1_pro_policy,1,pro,pro,2,1,2,6,1,0,2,2,5,7,0.492,observed_synthetic_interaction_edge
e0003515,u0148,u0211,Civil0148,Rights0211,C3_privacy_skeptics,C3_privacy_skeptics,1,skeptical,skeptical,2,1,5,5,0,0,1,4,4,8,0.492,observed_synthetic_interaction_edge
e0004579,u0197,u0244,News0197,Analyst0244,C4_neutral_news,C4_neutral_news,1,neutral,neutral,2,1,0,14,0,0,4,4,2,6,0.492,observed_synthetic_interaction_edge
e0005910,u0266,u0339,Analyst0266,News0339,C4_neutral_news,C4_neutral_news,1,neutral,neutral,2,1,1,6,0,1,3,1,6,7,0.492,observed_synthetic_interaction_edge
e0006169,u0281,u0341,Trust0281,Account0341,C1_pro_policy,C1_pro_policy,1,pro,pro,2,1,3,10,0,0,1,3,3,6,0.492,observed_synthetic_interaction_edge
e0003137,u0133,u0230,Trust0133,Civic0230,C1_pro_policy,C1_pro_policy,1,pro,pro,2,1,3,11,0,0,0,1,4,5,0.491,observed_synthetic_interaction_edge
e0000323,u0016,u0342,Reform0016,Safety0342,C1_pro_policy,C1_pro_policy,1,pro,pro,2,1,2,8,1,0,0,2,3,5,0.49,observed_synthetic_interaction_edge
e0000340,u0016,u0025,Reform0016,Civic0025,C1_pro_policy,C1_pro_policy,1,pro,pro,2,1,4,6,0,0,2,3,5,8,0.49,observed_synthetic_interaction_edge
e0001168,u0046,u0339,News0046,News0339,C4_neutral_news,C4_neutral_news,1,neutral,neutral,2,1,4,6,0,0,2,2,6,8,0.49,observed_synthetic_interaction_edge
e0002953,u0126,u0174,Resist0126,Speech0174,C2_anti_policy,C2_anti_policy,1,anti,anti,2,1,2,8,1,0,0,2,3,5,0.49,observed_synthetic_interaction_edge
e0003899,u0165,u0167,Data0165,Privacy0167,C3_privacy_skeptics,C3_privacy_skeptics,1,skeptical,skeptical,2,1,4,6,0,0,2,3,5,8,0.49,observed_synthetic_interaction_edge
e0001039,u0042,u0183,Free0042,OpenNet0183,C2_anti_policy,C2_anti_policy,1,anti,anti,2,1,2,12,0,0,1,2,3,5,0.489,observed_synthetic_interaction_edge
e0001477,u0062,u0066,User0062,Curious0066,C5_general_public,C5_general_public,1,mixed,mixed,2,1,3,3,1,0,2,4,4,8,0.489,observed_synthetic_interaction_edge
e0001493,u0062,u0097,User0062,Everyday0097,C5_general_public,C5_general_public,1,mixed,mixed,2,1,1,8,1,0,2,2,4,6,0.489,observed_synthetic_interaction_edge
e0002024,u0088,u0172,Everyday0088,Curious0172,C5_general_public,C5_general_public,1,mixed,mixed,2,1,2,3,0,1,3,4,4,8,0.489,observed_synthetic_interaction_edge
e0003834,u0163,u0349,User0163,User0349,C5_general_public,C5_general_public,1,mixed,mixed,2,1,1,5,2,0,0,3,2,5,0.489,observed_synthetic_interaction_edge
e0005365,u0237,u0291,Civic0237,Trust0291,C1_pro_policy,C1_pro_policy,1,pro,pro,2,1,1,11,0,0,4,3,4,7,0.489,observed_synthetic_interaction_edge
e0006054,u0079,u0274,Social0079,Social0274,C5_general_public,C5_general_public,1,mixed,mixed,2,1,1,8,1,0,2,2,4,6,0.489,observed_synthetic_interaction_edge
e0006082,u0277,u0301,Rights0277,Cipher0301,C3_privacy_skeptics,C3_privacy_skeptics,1,skeptical,skeptical,2,1,2,12,0,0,1,3,2,5,0.489,observed_synthetic_interaction_edge
e0000220,u0011,u0310,OpenNet0011,Free0310,C2_anti_policy,C2_anti_policy,1,anti,anti,2,1,3,4,1,0,1,0,7,7,0.488,observed_synthetic_interaction_edge
e0000266,u0013,u0355,Safety0013,Safety0355,C1_pro_policy,C1_pro_policy,1,pro,pro,2,1,0,5,2,0,2,3,3,6,0.488,observed_synthetic_interaction_edge
e0000416,u0020,u0063,Mixed0020,Social0063,C5_general_public,C5_general_public,1,mixed,mixed,2,1,4,8,0,0,0,2,4,6,0.488,observed_synthetic_interaction_edge
e0000769,u0033,u0349,Social0033,User0349,C5_general_public,C5_general_public,1,mixed,mixed,2,1,3,7,0,0,3,4,4,8,0.488,observed_synthetic_interaction_edge
e0001204,u0048,u0236,Safety0048,Safety0236,C1_pro_policy,C1_pro_policy,1,pro,pro,2,1,0,5,2,0,2,1,5,6,0.488,observed_synthetic_interaction_edge
e0001550,u0066,u0184,Curious0066,Social0184,C5_general_public,C5_general_public,1,mixed,mixed,2,1,2,3,1,0,4,1,8,9,0.488,observed_synthetic_interaction_edge
e0004851,u0210,u0322,Trust0210,Account0322,C1_pro_policy,C1_pro_policy,1,pro,pro,2,1,1,9,1,0,1,3,2,5,0.488,observed_synthetic_interaction_edge
e0001370,u0057,u0242,Resist0057,Resist0242,C2_anti_policy,C2_anti_policy,1,anti,anti,2,1,3,5,1,0,0,0,6,6,0.487,observed_synthetic_interaction_edge
e0003034,u0129,u0199,Safety0129,Reform0199,C1_pro_policy,C1_pro_policy,1,pro,pro,2,1,0,6,2,0,1,2,3,5,0.487,observed_synthetic_interaction_edge
e0003176,u0134,u0345,Free0134,Speech0345,C2_anti_policy,C2_anti_policy,1,anti,anti,2,1,3,5,1,0,0,0,6,6,0.487,observed_synthetic_interaction_edge
e0003210,u0136,u0248,OpenNet0136,Resist0248,C2_anti_policy,C2_anti_policy,1,anti,anti,2,1,3,8,0,0,2,4,3,7,0.487,observed_synthetic_interaction_edge
e0003291,u0139,u0335,Everyday0139,Curious0335,C5_general_public,C5_general_public,1,mixed,mixed,2,1,2,4,1,0,3,2,6,8,0.487,observed_synthetic_interaction_edge
e0004026,u0172,u0255,Curious0172,Curious0255,C5_general_public,C5_general_public,1,mixed,mixed,2,1,2,5,0,1,1,1,5,6,0.487,observed_synthetic_interaction_edge
e0006561,u0287,u0304,Brief0287,Brief0304,C4_neutral_news,C4_neutral_news,1,neutral,neutral,2,1,1,13,0,0,2,2,3,5,0.487,observed_synthetic_interaction_edge
e0000894,u0037,u0244,Analyst0037,Analyst0244,C4_neutral_news,C4_neutral_news,1,neutral,neutral,2,1,0,10,1,0,2,0,5,5,0.486,observed_synthetic_interaction_edge
e0001219,u0049,u0170,News0049,News0170,C4_neutral_news,C4_neutral_news,1,neutral,neutral,2,1,2,8,0,0,4,3,5,8,0.486,observed_synthetic_interaction_edge
e0001484,u0062,u0069,User0062,Everyday0069,C5_general_public,C5_general_public,1,mixed,mixed,2,1,2,5,1,0,2,2,5,7,0.486,observed_synthetic_interaction_edge
e0003049,u0130,u0303,Liberty0130,Free0303,C2_anti_policy,C2_anti_policy,1,anti,anti,2,1,3,9,0,0,1,3,3,6,0.486,observed_synthetic_interaction_edge
